0,00000000000000000000
0,00000000000000000000
0,00000202631064682286
0,00387086456137885000
0,01780627784654190000
0,03172209459622790000
0,02815886372375190000
0,00861738272275618000
-0,01298685004234920000
-0,03359380297265540000
-0,05587037865331800000
-0,06757283256635720000
-0,05236486775264950000
-0,01515042982210470000
0,02564804811973950000
0,06202545269193680000
0,09220381539148470000
0,10164149422260800000
0,07523586921547190000
0,02125047112070350000
-0,03774107206526130000
-0,08905240557005820000
-0,12646329297881200000
-0,13347682652623500000
-0,09630172319485570000
-0,02637507115201530000
0,04984527206181700000
0,11512540175247300000
0,15914890010866900000
0,16385008823870800000
0,11645605758415000000
0,03130090826587130000
-0,06134363763496330000
-0,13974385959523500000
-0,18992405170803700000
-0,19220436709362000000
-0,13473102477857700000
-0,03507437298169720000
0,07291508873386650000
0,16365799100850600000
0,21937576406192400000
0,21919959282033900000
0,15225412791510900000
0,03879687262704370000
-0,08371337326762190000
-0,18608200286904800000
-0,24702608032664400000
-0,24407436784547800000
-0,16792137441432600000
-0,04125718154094230000
0,09497822229885530000
0,20790524516147700000
0,27356042485039800000
0,26797462736963900000
0,18294300162353800000
0,04388967442986250000
-0,10540854616321700000
-0,22853604365613000000
-0,29835116026295600000
-0,29010883731368500000
-0,19646972436575100000
-0,04535785940806580000
0,11646165316055100000
0,24904023842115500000
0,32252684956220600000
0,31117886760349900000
0,20920929655011100000
0,04666915565293160000
-0,12654026286286900000
-0,26775257050295000000
-0,34473049398435300000
-0,33048780982913500000
-0,22044056962641200000
-0,04702359323741910000
0,13733021051698300000
0,28664842527640400000
0,36670591391366300000
0,34928324389060700000
0,23152014600505100000
0,04761904335894100000
-0,14710136496270000000
-0,30436906470065400000
-0,38671441906297700000
-0,36614486721061600000
-0,24067348148892700000
-0,04664620265007970000
0,15799300316563500000
0,32213982534806800000
0,40636453513312900000
0,38272416811344800000
0,24956057849181300000
0,04601234271543240000
-0,16772291855435000000
-0,33818607829742200000
-0,42441610771811700000
-0,39720315353658000000
-0,25707547978966000000
-0,04430189287596480000
0,17836688627005200000
0,35502941255047400000
0,44268051001898300000
0,41184764830217300000
0,26444817413451400000
0,04292371805397570000
-0,18820373470403000000
-0,37014783919348000000
-0,45878842173598400000
-0,42441542246705600000
-0,26990919263187400000
-0,04009686184427840000
0,19886567664186300000
0,38594671868361600000
0,47529884574292900000
0,43742052794492100000
0,27562845475804800000
0,03739794224023990000
-0,20846946395308900000
-0,40031025894794100000
-0,48984544546692400000
-0,44793868440597600000
-0,27983386825577500000
-0,03384904050649350000
0,21920121589615100000
0,41500150292586200000
0,50499782501142800000
0,45902865048810000000
0,28393084549029400000
0,03058589706506490000
-0,22906742772349700000
-0,42864370546367800000
-0,51801334957433000000
-0,46828285463870600000
-0,28664725715445200000
-0,02591824922706610000
0,24035707112929200000
0,44317975420269700000
0,53194766842588700000
0,47788111624574800000
0,28963845829905700000
